,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,_SalesTeamID,_StoreID,Order Quantity,Discount Applied,Unit Cost,Unit Price
243,Wholesale,WARE-PUJ1005,04/10/18,06/29/18,07/19/18,27,263,2,0.05,660.62,"1,139.00"
244,Online,WARE-NMK1003,04/10/18,06/29/18,07/01/18,20,196,3,0.1,"1,681.03","2,586.20"
245,In-Store,WARE-UHY1004,04/10/18,06/29/18,07/04/18,1,206,4,0.05,"1,871.71","3,899.40"
246,In-Store,WARE-NBV1002,04/10/18,06/29/18,07/24/18,8,80,8,0.05,599.38,951.4
247,In-Store,WARE-NMK1003,04/10/18,06/30/18,07/20/18,4,172,1,0.05,"3,476.90","5,607.90"
248,In-Store,WARE-PUJ1005,04/10/18,06/30/18,07/04/18,6,274,2,0.075,827.72,"1,165.80"
249,Online,WARE-PUJ1005,04/10/18,06/30/18,07/27/18,16,277,2,0.05,"1,520.77","1,949.70"
250,Distributor,WARE-NMK1003,04/10/18,06/30/18,07/11/18,21,147,8,0.1,"2,690.05","3,685.00"
251,Distributor,WARE-MKL1006,04/10/18,06/30/18,07/17/18,20,332,2,0.4,"1,816.84","2,633.10"
252,Online,WARE-PUJ1005,04/10/18,06/30/18,07/11/18,19,274,1,0.075,460.96,"1,072.00"
253,In-Store,WARE-XYS1001,04/10/18,06/30/18,07/04/18,1,33,1,0.075,"1,910.30","3,537.60"
254,In-Store,WARE-UHY1004,04/10/18,06/30/18,07/21/18,9,233,8,0.2,622.5,"1,092.10"
255,In-Store,WARE-PUJ1005,12/31/17,06/30/18,07/20/18,12,262,4,0.05,"1,136.66","1,748.70"
256,Online,WARE-XYS1001,04/10/18,06/30/18,07/24/18,18,6,8,0.075,739.61,891.1
257,In-Store,WARE-NMK1003,04/10/18,06/30/18,07/21/18,2,159,5,0.05,"1,510.18","3,082.00"
258,In-Store,WARE-NMK1003,04/10/18,06/30/18,07/17/18,9,148,5,0.075,776.66,"1,125.60"
259,In-Store,WARE-NMK1003,04/10/18,06/30/18,07/13/18,7,102,6,0.075,651.51,"1,252.90"
260,Wholesale,WARE-MKL1006,04/10/18,07/01/18,07/04/18,28,362,1,0.075,527.63,837.5
261,Wholesale,WARE-PUJ1005,04/10/18,07/01/18,07/29/18,25,295,1,0.075,773.85,"1,031.80"
262,Online,WARE-UHY1004,04/10/18,07/01/18,07/06/18,14,256,4,0.15,"1,454.97","2,385.20"
263,In-Store,WARE-NMK1003,04/10/18,07/01/18,07/16/18,1,154,2,0.05,"1,153.47","1,802.30"
264,Wholesale,WARE-PUJ1005,04/10/18,07/01/18,07/19/18,26,270,5,0.05,753.62,"1,018.40"
265,Online,WARE-NMK1003,04/10/18,07/01/18,07/07/18,13,102,7,0.4,"1,815.30","3,946.30"
266,In-Store,WARE-NMK1003,04/10/18,07/01/18,07/20/18,9,131,7,0.2,"2,095.09","3,953.00"
267,In-Store,WARE-NMK1003,12/31/17,07/02/18,07/16/18,11,160,6,0.075,"3,416.13","5,098.70"
268,Online,WARE-MKL1006,04/10/18,07/02/18,07/10/18,15,347,8,0.075,"1,954.52","3,758.70"
269,Distributor,WARE-XYS1001,04/10/18,07/02/18,07/07/18,24,45,7,0.15,610.5,911.2
270,Distributor,WARE-UHY1004,04/10/18,07/02/18,07/04/18,21,238,3,0.4,379.89,904.5
271,Online,WARE-NMK1003,04/10/18,07/02/18,07/08/18,18,128,3,0.05,410.04,911.2
272,Online,WARE-XYS1001,04/10/18,07/02/18,07/08/18,19,39,5,0.3,134.4,227.8
273,In-Store,WARE-NBV1002,04/10/18,07/02/18,07/21/18,3,69,4,0.075,117.12,254.6
274,Wholesale,WARE-XYS1001,12/31/17,07/02/18,07/20/18,27,29,3,0.075,444.21,683.4
275,In-Store,WARE-NMK1003,04/10/18,07/03/18,07/15/18,4,159,7,0.05,"2,234.12","3,919.50"
276,Wholesale,WARE-MKL1006,04/10/18,07/03/18,07/24/18,26,353,8,0.05,786.31,"1,092.10"
277,In-Store,WARE-NMK1003,04/10/18,07/04/18,07/24/18,4,199,4,0.05,536.27,924.6
278,Online,WARE-NMK1003,04/10/18,07/04/18,07/31/18,17,182,8,0.05,794.35,"1,018.40"
279,In-Store,WARE-MKL1006,04/10/18,07/04/18,07/25/18,1,358,7,0.2,"1,305.90","1,788.90"
280,Distributor,WARE-NBV1002,04/10/18,07/04/18,08/01/18,23,80,2,0.3,538.48,944.7
281,Wholesale,WARE-NMK1003,12/31/17,07/04/18,07/30/18,25,140,3,0.1,"2,573.81","3,959.70"
282,In-Store,WARE-NMK1003,04/10/18,07/04/18,07/19/18,6,146,5,0.05,70.35,167.5
283,Wholesale,WARE-NMK1003,04/10/18,07/04/18,07/15/18,25,104,2,0.05,"1,975.03","3,872.60"
284,In-Store,WARE-NMK1003,12/31/17,07/04/18,07/14/18,12,185,8,0.05,"3,858.13","6,539.20"
285,Distributor,WARE-XYS1001,04/10/18,07/04/18,07/23/18,23,51,1,0.1,779.08,"1,025.10"
286,Distributor,WARE-NMK1003,04/10/18,07/04/18,07/07/18,21,190,3,0.1,572.18,938
287,Wholesale,WARE-MKL1006,04/10/18,07/04/18,07/08/18,26,355,3,0.075,804.8,"1,045.20"
288,Wholesale,WARE-UHY1004,04/10/18,07/04/18,07/19/18,28,205,8,0.15,112.23,167.5
289,Online,WARE-MKL1006,04/10/18,07/04/18,07/30/18,15,334,5,0.075,"1,377.52","1,721.90"
290,Online,WARE-UHY1004,04/10/18,07/05/18,07/16/18,13,242,3,0.1,466.92,676.7
291,In-Store,WARE-NMK1003,04/10/18,07/05/18,07/11/18,4,162,2,0.075,82.08,167.5
292,In-Store,WARE-UHY1004,04/10/18,07/05/18,07/09/18,4,255,5,0.075,895.12,"1,118.90"
293,Wholesale,WARE-XYS1001,04/10/18,07/05/18,07/30/18,26,24,3,0.075,933.98,"1,139.00"
294,In-Store,WARE-PUJ1005,04/10/18,07/05/18,07/16/18,8,278,4,0.1,751.94,"1,748.70"
295,In-Store,WARE-UHY1004,04/10/18,07/05/18,07/18/18,5,258,8,0.05,"1,140.88","1,728.60"
296,Wholesale,WARE-NMK1003,04/10/18,07/05/18,07/16/18,27,183,8,0.075,500.49,"1,112.20"
297,In-Store,WARE-XYS1001,04/10/18,07/05/18,07/13/18,3,58,6,0.05,"1,454.97","2,385.20"
298,Wholesale,WARE-NBV1002,12/31/17,07/05/18,07/10/18,26,83,8,0.3,172.46,221.1
299,Distributor,WARE-NMK1003,04/10/18,07/06/18,08/02/18,23,120,7,0.05,"2,682.95","5,708.40"
300,Online,WARE-PUJ1005,04/10/18,07/06/18,07/26/18,18,288,1,0.3,830.8,"1,038.50"
301,In-Store,WARE-XYS1001,04/10/18,07/06/18,07/09/18,5,19,4,0.15,"3,234.49","3,993.20"
302,Online,WARE-NMK1003,12/31/17,07/06/18,08/01/18,16,191,8,0.2,792.34,"1,085.40"
303,Online,WARE-PUJ1005,04/10/18,07/06/18,07/21/18,12,278,7,0.1,"2,020.72","3,886.00"
304,In-Store,WARE-PUJ1005,04/10/18,07/06/18,07/21/18,6,294,3,0.2,"2,670.96","3,986.50"
305,Online,WARE-NMK1003,04/10/18,07/06/18,07/27/18,18,120,3,0.075,988.92,"1,206.00"
306,Wholesale,WARE-MKL1006,04/10/18,07/07/18,07/13/18,28,357,1,0.3,"1,050.23","1,842.50"
307,Wholesale,WARE-PUJ1005,04/10/18,07/07/18,07/21/18,27,296,3,0.05,"2,930.04","5,051.80"
308,Online,WARE-UHY1004,04/10/18,07/07/18,07/20/18,14,248,1,0.075,466.32,"1,165.80"
309,Online,WARE-MKL1006,04/10/18,07/07/18,07/25/18,15,333,8,0.075,"2,340.18","3,966.40"
310,Online,WARE-PUJ1005,04/10/18,07/07/18,07/25/18,13,322,3,0.2,"1,495.91","1,802.30"
311,Online,WARE-NMK1003,04/10/18,07/08/18,07/22/18,19,153,5,0.075,851.24,"1,105.50"
312,Online,WARE-XYS1001,04/10/18,07/08/18,07/24/18,12,46,7,0.05,"1,398.16","1,889.40"
313,Online,WARE-MKL1006,04/10/18,07/08/18,07/31/18,15,351,7,0.075,661.96,"1,018.40"
314,In-Store,WARE-PUJ1005,04/10/18,07/08/18,07/21/18,3,293,5,0.05,"2,822.11","3,865.90"
315,Wholesale,WARE-UHY1004,04/10/18,07/08/18,07/10/18,28,256,7,0.1,449.24,998.3
316,Online,WARE-NMK1003,04/10/18,07/08/18,07/30/18,18,148,2,0.075,127.3,254.6
317,Online,WARE-XYS1001,04/10/18,07/08/18,08/02/18,13,6,5,0.4,316.58,703.5
318,Distributor,WARE-NBV1002,04/10/18,07/08/18,08/04/18,23,62,6,0.05,546.05,"1,092.10"
319,Online,WARE-NBV1002,04/10/18,07/08/18,07/27/18,16,61,4,0.05,560.79,"1,038.50"
320,In-Store,WARE-NMK1003,04/10/18,07/08/18,08/01/18,3,188,4,0.15,"1,894.89","2,398.60"
321,Wholesale,WARE-NMK1003,04/10/18,07/09/18,07/12/18,28,150,4,0.05,368.1,897.8
322,Distributor,WARE-XYS1001,04/10/18,07/09/18,07/29/18,25,39,7,0.15,"3,179.69","5,212.60"
323,Online,WARE-NMK1003,04/10/18,07/09/18,07/13/18,15,102,3,0.05,206.23,254.6
324,In-Store,WARE-UHY1004,04/10/18,07/09/18,07/31/18,3,236,4,0.075,"2,120.15","3,926.20"
325,Online,WARE-PUJ1005,04/10/18,07/09/18,07/27/18,17,312,8,0.1,582.9,"1,165.80"
326,In-Store,WARE-NMK1003,04/10/18,07/09/18,08/02/18,7,183,1,0.15,"2,354.11","3,859.20"
327,In-Store,WARE-NBV1002,04/10/18,07/09/18,07/29/18,3,69,6,0.05,100.5,167.5
328,Distributor,WARE-MKL1006,04/10/18,07/09/18,07/15/18,21,330,8,0.05,891.3,"1,681.70"
329,Distributor,WARE-NMK1003,04/10/18,07/09/18,08/06/18,22,137,8,0.05,665.71,924.6
330,Distributor,WARE-NMK1003,04/10/18,07/09/18,07/23/18,23,119,6,0.1,"3,371.44","3,966.40"
331,Online,WARE-PUJ1005,04/10/18,07/09/18,07/27/18,15,283,7,0.1,450.24,938
332,In-Store,WARE-NBV1002,04/10/18,07/10/18,08/01/18,7,81,6,0.2,"1,090.76","1,983.20"
333,In-Store,WARE-NMK1003,04/10/18,07/10/18,07/21/18,10,165,7,0.075,"2,094.82","2,586.20"
334,In-Store,WARE-NBV1002,04/10/18,07/11/18,07/25/18,7,87,3,0.05,"2,051.47","3,061.90"
335,Wholesale,WARE-PUJ1005,04/10/18,07/11/18,07/24/18,28,323,1,0.2,452.32,"1,051.90"
336,Distributor,WARE-UHY1004,04/10/18,07/11/18,07/16/18,21,225,8,0.15,104.52,261.3
337,In-Store,WARE-NMK1003,04/10/18,07/11/18,07/27/18,11,138,6,0.05,"3,071.95","6,143.90"
338,Distributor,WARE-NMK1003,04/10/18,07/11/18,07/31/18,20,143,7,0.2,"1,928.39","2,472.30"
339,In-Store,WARE-PUJ1005,04/10/18,07/11/18,07/26/18,2,316,3,0.075,"3,075.23","3,892.70"
340,In-Store,WARE-UHY1004,04/10/18,07/11/18,08/05/18,11,216,1,0.05,492.05,964.8
341,In-Store,WARE-MKL1006,04/10/18,07/11/18,07/30/18,2,342,8,0.2,"3,104.24","3,832.40"
342,In-Store,WARE-NMK1003,04/10/18,07/11/18,07/25/18,2,190,7,0.2,781.49,964.8
343,In-Store,WARE-NMK1003,04/10/18,07/11/18,07/24/18,6,122,1,0.05,794.42,"1,118.90"
344,Online,WARE-PUJ1005,04/10/18,07/11/18,07/31/18,16,319,8,0.05,74.17,180.9
345,Distributor,WARE-NMK1003,04/10/18,07/11/18,08/07/18,22,96,7,0.05,346.12,844.2
346,In-Store,WARE-NMK1003,04/10/18,07/11/18,08/03/18,7,96,7,0.2,"1,780.26","3,490.70"
347,Online,WARE-NBV1002,04/10/18,07/12/18,08/08/18,20,66,5,0.2,778.54,"1,112.20"
348,In-Store,WARE-NMK1003,04/10/18,07/12/18,08/08/18,11,128,1,0.05,568.16,"1,072.00"
349,Distributor,WARE-XYS1001,04/10/18,07/12/18,07/29/18,24,1,3,0.075,906.11,"1,078.70"
350,Wholesale,WARE-PUJ1005,04/10/18,07/12/18,07/26/18,26,273,7,0.075,"3,857.93","5,433.70"
351,Online,WARE-PUJ1005,04/10/18,07/12/18,07/14/18,16,309,8,0.05,"3,163.94","3,906.10"
352,Online,WARE-NMK1003,04/10/18,07/12/18,07/20/18,13,103,4,0.15,"2,090.07","2,458.90"
353,Distributor,WARE-UHY1004,04/10/18,07/12/18,07/30/18,24,258,3,0.075,856.39,"1,112.20"
354,In-Store,WARE-NMK1003,04/10/18,07/12/18,07/16/18,10,149,4,0.05,745.71,"1,065.30"
355,In-Store,WARE-PUJ1005,04/10/18,07/12/18,07/24/18,1,298,6,0.075,"1,359.70","1,862.60"
356,Wholesale,WARE-PUJ1005,04/10/18,07/12/18,07/31/18,27,273,7,0.2,"1,184.56","1,822.40"
357,Wholesale,WARE-NMK1003,04/10/18,07/12/18,07/21/18,26,161,7,0.05,575.26,"1,065.30"
358,Online,WARE-XYS1001,04/10/18,07/12/18,07/24/18,17,29,3,0.05,"4,289.41","5,875.90"
359,In-Store,WARE-NMK1003,04/10/18,07/12/18,08/01/18,1,151,3,0.075,708.73,"1,728.60"
360,Distributor,WARE-NMK1003,04/10/18,07/13/18,07/18/18,24,125,4,0.05,"2,452.74","3,832.40"
361,Distributor,WARE-PUJ1005,04/10/18,07/13/18,08/10/18,22,261,1,0.05,861.08,"1,025.10"
362,Distributor,WARE-NMK1003,04/10/18,07/13/18,08/02/18,24,115,4,0.05,944.16,"1,815.70"
363,In-Store,WARE-PUJ1005,04/10/18,07/13/18,07/22/18,4,294,2,0.075,"1,689.20","3,839.10"
364,In-Store,WARE-XYS1001,04/10/18,07/13/18,07/15/18,10,56,1,0.05,"1,430.99","2,425.40"
365,In-Store,WARE-UHY1004,04/10/18,07/13/18,07/16/18,6,218,6,0.15,"1,971.61","3,865.90"
366,In-Store,WARE-MKL1006,04/10/18,07/13/18,08/03/18,2,351,2,0.075,"1,857.24","2,653.20"
367,Online,WARE-NMK1003,04/10/18,07/13/18,07/27/18,13,90,2,0.15,594.96,991.6
368,Distributor,WARE-MKL1006,04/10/18,07/13/18,07/21/18,23,345,5,0.1,"2,060.25","2,512.50"
369,Distributor,WARE-XYS1001,04/10/18,07/14/18,08/07/18,20,42,6,0.1,"1,332.63","2,613.00"
370,Distributor,WARE-MKL1006,04/10/18,07/14/18,08/08/18,25,362,5,0.15,"3,375.86","5,721.80"
371,In-Store,WARE-UHY1004,04/10/18,07/14/18,07/17/18,4,233,2,0.075,831.34,"1,768.80"
372,Online,WARE-UHY1004,04/10/18,07/14/18,07/31/18,20,220,5,0.1,"1,251.02","2,606.30"
373,Online,WARE-MKL1006,04/10/18,07/14/18,07/22/18,18,332,8,0.1,"1,569.41","2,452.20"
374,Distributor,WARE-UHY1004,04/10/18,07/14/18,07/17/18,21,211,1,0.05,694.66,964.8
375,Distributor,WARE-NMK1003,04/10/18,07/15/18,08/03/18,24,90,5,0.05,562.8,"1,125.60"
376,Distributor,WARE-PUJ1005,04/10/18,07/15/18,08/07/18,21,316,5,0.05,548.86,857.6
377,In-Store,WARE-XYS1001,04/10/18,07/15/18,07/19/18,5,28,7,0.075,"1,796.81","3,906.10"
378,In-Store,WARE-NMK1003,04/10/18,07/15/18,07/19/18,10,162,5,0.15,506.99,"1,078.70"
379,Online,WARE-PUJ1005,04/10/18,07/15/18,08/10/18,18,279,1,0.4,"1,264.69","2,432.10"
380,Online,WARE-NMK1003,04/10/18,07/15/18,08/03/18,18,91,8,0.05,536.54,958.1
381,Wholesale,WARE-NMK1003,04/10/18,07/16/18,07/30/18,25,139,8,0.05,726.01,864.3
382,In-Store,WARE-NMK1003,04/10/18,07/16/18,07/27/18,7,146,2,0.05,700.08,864.3
383,In-Store,WARE-NMK1003,04/10/18,07/16/18,07/29/18,1,194,6,0.075,579.22,891.1
384,Online,WARE-NMK1003,04/10/18,07/16/18,08/12/18,18,100,5,0.2,"2,069.50","3,979.80"
385,Online,WARE-UHY1004,04/10/18,07/16/18,07/21/18,15,214,5,0.1,469,837.5
386,Online,WARE-NBV1002,04/10/18,07/16/18,08/06/18,18,77,2,0.05,"1,738.65","2,318.20"
387,In-Store,WARE-XYS1001,04/10/18,07/16/18,08/13/18,9,29,6,0.05,801.86,"1,822.40"
388,Distributor,WARE-MKL1006,04/10/18,07/16/18,08/13/18,21,329,4,0.15,664.51,"1,165.80"
389,Distributor,WARE-XYS1001,04/10/18,07/16/18,07/18/18,22,41,7,0.05,187.6,234.5
390,Online,WARE-UHY1004,04/10/18,07/17/18,07/20/18,19,240,5,0.4,"1,912.72","2,452.20"
391,In-Store,WARE-MKL1006,04/10/18,07/17/18,07/26/18,4,331,8,0.05,133.26,261.3
392,Distributor,WARE-NBV1002,04/10/18,07/17/18,08/10/18,21,85,4,0.1,453.99,"1,031.80"
393,Online,WARE-MKL1006,04/10/18,07/17/18,07/25/18,17,349,3,0.1,"1,849.20","3,082.00"
394,Distributor,WARE-PUJ1005,04/10/18,07/17/18,08/13/18,22,311,3,0.05,"3,138.55","6,405.20"
395,In-Store,WARE-NMK1003,04/10/18,07/17/18,08/12/18,9,162,6,0.05,947.65,"1,822.40"
396,Wholesale,WARE-NMK1003,04/10/18,07/17/18,08/05/18,28,181,8,0.05,"1,062.15","1,279.70"
397,Online,WARE-PUJ1005,04/10/18,07/17/18,07/25/18,19,283,1,0.2,"2,635.04","3,932.90"
398,In-Store,WARE-PUJ1005,04/10/18,07/17/18,08/12/18,7,307,3,0.15,80.4,201
399,Wholesale,WARE-NMK1003,04/10/18,07/17/18,08/12/18,27,141,1,0.1,"2,131.00","3,946.30"
400,Wholesale,WARE-NBV1002,04/10/18,07/18/18,07/30/18,28,72,7,0.2,"1,317.56","1,909.50"
401,In-Store,WARE-NMK1003,04/10/18,07/18/18,08/01/18,2,120,7,0.2,"1,109.52","2,412.00"
402,In-Store,WARE-NMK1003,04/10/18,07/18/18,08/06/18,7,152,6,0.05,675.36,964.8
403,Distributor,WARE-XYS1001,04/10/18,07/18/18,08/12/18,22,57,5,0.075,"1,457.52","1,996.60"
404,Online,WARE-UHY1004,04/10/18,07/18/18,08/01/18,12,228,7,0.15,700.28,"1,045.20"
405,In-Store,WARE-XYS1001,04/10/18,07/18/18,08/13/18,6,37,1,0.2,"3,219.82","3,879.30"
406,Distributor,WARE-NBV1002,04/10/18,07/18/18,07/31/18,22,76,6,0.075,"3,466.31","5,976.40"
407,Online,WARE-UHY1004,04/10/18,07/18/18,08/11/18,19,255,1,0.05,"1,264.42","2,257.90"
408,Online,WARE-NMK1003,04/10/18,07/19/18,08/10/18,15,186,4,0.05,154.37,241.2
409,In-Store,WARE-NBV1002,04/10/18,07/19/18,08/06/18,1,68,8,0.075,793.28,"1,983.20"
410,In-Store,WARE-MKL1006,04/10/18,07/19/18,08/06/18,8,364,1,0.05,"3,331.58","3,919.50"
411,Online,WARE-NMK1003,04/10/18,07/19/18,07/27/18,13,174,7,0.1,135.07,241.2
412,Online,WARE-XYS1001,04/10/18,07/19/18,08/14/18,13,2,4,0.075,"2,012.61","3,946.30"
413,Online,WARE-NMK1003,04/10/18,07/19/18,08/03/18,15,157,3,0.05,"3,054.13","3,966.40"
414,In-Store,WARE-NMK1003,04/10/18,07/19/18,07/24/18,3,106,5,0.1,"1,463.28","1,829.10"
415,In-Store,WARE-PUJ1005,04/10/18,07/19/18,08/02/18,4,277,6,0.075,"1,230.12","2,733.60"
416,In-Store,WARE-PUJ1005,04/10/18,07/19/18,07/22/18,5,328,8,0.075,717.57,844.2
417,In-Store,WARE-PUJ1005,04/10/18,07/20/18,08/17/18,12,302,4,0.05,"4,922.49","6,231.00"
418,Online,WARE-NBV1002,04/10/18,07/20/18,08/11/18,15,65,3,0.05,614.32,"1,159.10"
419,In-Store,WARE-XYS1001,04/10/18,07/20/18,07/30/18,1,40,1,0.15,"2,379.84","3,966.40"
420,Online,WARE-XYS1001,04/10/18,07/20/18,08/13/18,13,4,4,0.1,740.69,"1,105.50"
421,In-Store,WARE-XYS1001,04/10/18,07/20/18,07/25/18,1,56,5,0.05,731.64,"1,125.60"
422,Distributor,WARE-NMK1003,04/10/18,07/20/18,07/28/18,20,139,5,0.15,709.26,897.8
423,Online,WARE-NBV1002,04/10/18,07/20/18,08/03/18,14,70,5,0.2,83.08,207.7
424,In-Store,WARE-MKL1006,04/10/18,07/20/18,08/11/18,1,360,5,0.15,"2,138.24","3,959.70"
425,Online,WARE-PUJ1005,04/10/18,07/21/18,07/31/18,17,321,7,0.075,912.81,"1,755.40"
426,In-Store,WARE-UHY1004,04/10/18,07/21/18,08/11/18,10,214,3,0.2,"1,650.88","3,001.60"
427,Online,WARE-PUJ1005,04/10/18,07/21/18,08/04/18,20,268,6,0.4,464.31,"1,031.80"
428,In-Store,WARE-XYS1001,04/10/18,07/21/18,08/17/18,7,54,4,0.1,"2,776.48","3,966.40"
429,Online,WARE-NMK1003,04/10/18,07/21/18,08/06/18,19,95,5,0.1,"1,126.74","1,681.70"
430,In-Store,WARE-XYS1001,04/10/18,07/21/18,08/13/18,4,11,1,0.05,809.03,"1,172.50"
431,Online,WARE-PUJ1005,04/10/18,07/21/18,08/16/18,19,304,7,0.15,473.15,716.9
432,Distributor,WARE-PUJ1005,04/10/18,07/21/18,07/25/18,22,288,7,0.075,"3,879.30","6,465.50"
433,Distributor,WARE-PUJ1005,04/10/18,07/21/18,08/08/18,24,291,1,0.075,101.3,241.2
434,Online,WARE-NMK1003,04/10/18,07/21/18,07/27/18,17,123,1,0.05,849.02,"1,929.60"
435,Distributor,WARE-NMK1003,04/10/18,07/21/18,07/29/18,20,166,8,0.1,"3,280.99","3,953.00"
436,Online,WARE-UHY1004,04/10/18,07/22/18,08/07/18,18,204,2,0.05,"1,320.97","2,492.40"
437,Online,WARE-PUJ1005,04/10/18,07/22/18,08/13/18,18,295,7,0.075,185.72,241.2
438,In-Store,WARE-UHY1004,04/10/18,07/22/18,08/07/18,12,207,5,0.05,380.56,951.4
439,Distributor,WARE-NBV1002,04/10/18,07/22/18,07/24/18,25,75,4,0.2,"5,284.96","6,217.60"
440,In-Store,WARE-NBV1002,04/10/18,07/22/18,08/10/18,12,77,6,0.075,"1,246.40","2,351.70"
441,Distributor,WARE-NMK1003,04/10/18,07/22/18,08/02/18,22,134,6,0.1,871.87,"1,132.30"
442,Distributor,WARE-UHY1004,04/10/18,07/22/18,08/03/18,21,211,3,0.1,607.22,"1,145.70"
443,Distributor,WARE-NMK1003,04/10/18,07/22/18,08/10/18,24,127,3,0.075,"2,048.86","3,725.20"
444,Distributor,WARE-NMK1003,04/10/18,07/22/18,07/26/18,24,194,7,0.05,689.63,944.7
445,Online,WARE-NMK1003,04/10/18,07/22/18,08/14/18,18,157,3,0.075,560.92,"1,219.40"
446,Distributor,WARE-UHY1004,04/10/18,07/22/18,08/15/18,23,211,4,0.075,736.33,"1,051.90"
447,In-Store,WARE-XYS1001,04/10/18,07/22/18,07/31/18,1,19,2,0.075,135.01,207.7
448,Online,WARE-NMK1003,04/10/18,07/22/18,08/15/18,17,201,4,0.05,"1,098.93","1,862.60"
449,Wholesale,WARE-NBV1002,04/10/18,07/22/18,08/11/18,26,76,3,0.1,"1,152.53","1,889.40"
450,Distributor,WARE-MKL1006,04/10/18,07/22/18,08/13/18,22,354,8,0.15,"2,016.43","2,653.20"
451,Distributor,WARE-MKL1006,04/10/18,07/22/18,08/03/18,24,343,2,0.075,"1,818.38","3,953.00"
452,In-Store,WARE-MKL1006,04/10/18,07/22/18,08/08/18,4,365,3,0.05,191.35,227.8
453,Online,WARE-PUJ1005,04/10/18,07/23/18,07/31/18,17,309,1,0.2,"1,551.72","3,879.30"
454,In-Store,WARE-NMK1003,04/10/18,07/23/18,08/16/18,1,151,1,0.15,804.8,"1,045.20"
455,In-Store,WARE-PUJ1005,04/10/18,07/23/18,08/18/18,9,296,2,0.1,"2,535.95","5,071.90"
456,In-Store,WARE-MKL1006,04/10/18,07/23/18,07/25/18,5,364,1,0.15,144.72,241.2
457,In-Store,WARE-NMK1003,04/10/18,07/23/18,08/01/18,6,95,8,0.2,"1,539.73","2,298.10"
458,In-Store,WARE-NBV1002,04/10/18,07/23/18,08/20/18,12,65,7,0.2,"1,845.98","3,845.80"
459,Wholesale,WARE-UHY1004,04/10/18,07/23/18,08/17/18,28,255,6,0.075,"1,042.92","2,425.40"
460,In-Store,WARE-XYS1001,04/10/18,07/24/18,08/02/18,2,7,8,0.05,663.3,"1,206.00"
461,In-Store,WARE-NMK1003,04/10/18,07/24/18,08/17/18,3,125,8,0.075,179.09,221.1
462,Wholesale,WARE-UHY1004,04/10/18,07/24/18,08/02/18,27,255,3,0.075,"2,563.22","3,825.70"
463,Distributor,WARE-XYS1001,04/10/18,07/24/18,08/10/18,22,41,5,0.075,394.5,857.6
464,Online,WARE-XYS1001,04/10/18,07/24/18,07/27/18,20,41,3,0.075,"2,563.22","3,825.70"
465,Online,WARE-NMK1003,04/10/18,07/24/18,08/19/18,12,107,8,0.075,898.47,"1,996.60"
466,Distributor,WARE-NMK1003,04/10/18,07/24/18,08/21/18,20,147,1,0.05,121.94,234.5
467,Online,WARE-UHY1004,04/10/18,07/24/18,08/05/18,16,206,8,0.075,948.05,"1,896.10"
468,In-Store,WARE-NMK1003,04/10/18,07/25/18,08/09/18,9,115,2,0.1,87.23,207.7
469,Distributor,WARE-NMK1003,04/10/18,07/25/18,08/01/18,24,109,1,0.075,125.63,167.5
470,Wholesale,WARE-PUJ1005,04/10/18,07/25/18,08/01/18,28,297,1,0.1,"2,591.23","3,986.50"
471,Online,WARE-NMK1003,04/10/18,07/25/18,08/12/18,18,114,8,0.4,"1,018.40","2,546.00"
472,Wholesale,WARE-NMK1003,04/10/18,07/25/18,08/13/18,27,138,1,0.075,380.29,864.3
473,Distributor,WARE-NMK1003,04/10/18,07/25/18,08/22/18,23,148,1,0.05,"1,350.72","1,876.00"
474,Online,WARE-PUJ1005,04/10/18,07/25/18,08/01/18,16,309,5,0.075,163.61,247.9
475,Online,WARE-NMK1003,04/10/18,07/25/18,08/11/18,12,151,2,0.075,"3,435.22","5,051.80"
476,Wholesale,WARE-PUJ1005,04/10/18,07/25/18,08/17/18,25,266,4,0.4,667.72,"1,011.70"
477,In-Store,WARE-UHY1004,04/10/18,07/25/18,08/22/18,4,242,6,0.2,"1,247.94","1,862.60"
478,Online,WARE-NMK1003,04/10/18,07/25/18,07/27/18,17,150,6,0.1,660.49,"1,246.20"
479,Distributor,WARE-MKL1006,04/10/18,07/26/18,08/02/18,24,349,1,0.1,"1,215.65","1,688.40"
480,In-Store,WARE-UHY1004,04/10/18,07/26/18,08/04/18,12,237,8,0.1,"4,673.72","5,916.10"
481,Online,WARE-NMK1003,04/10/18,07/26/18,08/20/18,13,190,3,0.1,"2,771.39","5,132.20"
482,In-Store,WARE-NBV1002,04/10/18,07/26/18,08/02/18,7,82,2,0.05,839.18,"1,118.90"
483,In-Store,WARE-UHY1004,04/10/18,07/26/18,08/09/18,11,214,6,0.15,"3,968.28","5,835.70"
484,Distributor,WARE-PUJ1005,04/10/18,07/26/18,08/03/18,23,275,5,0.2,"3,139.08","6,036.70"
485,Online,WARE-NMK1003,04/10/18,07/26/18,08/15/18,12,168,7,0.4,825.44,"1,031.80"
486,Wholesale,WARE-MKL1006,04/10/18,07/26/18,08/05/18,25,332,5,0.1,"4,407.66","5,956.30"
487,Distributor,WARE-NMK1003,04/10/18,07/26/18,08/21/18,22,104,7,0.2,"2,989.00","3,932.90"
